1.588596940040588379e+00;1.401367187500000000e+00
2.024140357971191406e+00;2.222656250000000000e+00
1.923601388931274414e+00;1.924804687500000000e+00
2.264038801193237305e+00;2.261718750000000000e+00
1.807977914810180664e+00;1.542968750000000000e+00
1.863451719284057617e+00;1.654296875000000000e+00
1.762326002120971680e+00;1.474609375000000000e+00
1.814734220504760742e+00;2.158203125000000000e+00
7.680033445358276367e-01;9.033203125000000000e-01
2.939682602882385254e-01;1.737060546875000000e-01
2.824685573577880859e-01;4.106445312500000000e-01
2.740646898746490479e-01;3.603515625000000000e-01
2.874040007591247559e-01;4.633789062500000000e-01
3.956365287303924561e-01;5.683593750000000000e-01
2.882293760776519775e-01;2.420654296875000000e-01
4.063338041305541992e-01;3.979492187500000000e-01
1.694612205028533936e-01;1.712646484375000000e-01
3.833445310592651367e-01;1.752929687500000000e-01
4.390369653701782227e-01;2.021484375000000000e-01
4.602367281913757324e-01;2.199707031250000000e-01
3.999848067760467529e-01;3.566894531250000000e-01
9.691823273897171021e-02;1.120605468750000000e-01
2.974496185779571533e-01;2.668457031250000000e-01
9.389217197895050049e-02;5.107421875000000000e-01
5.527541041374206543e-01;2.827148437500000000e-01
3.796147704124450684e-01;2.114257812500000000e-01
2.888484895229339600e-01;1.777343750000000000e-01
4.907514154911041260e-01;2.978515625000000000e-01
5.666909217834472656e-01;2.626953125000000000e-01
1.054947152733802795e-01;1.466064453125000000e-01
4.359461963176727295e-01;3.813476562500000000e-01
5.007767677307128906e-01;3.845214843750000000e-01
4.654442369937896729e-01;2.941894531250000000e-01
9.636100381612777710e-02;3.793945312500000000e-01
9.566130489110946655e-02;2.496337890625000000e-01
2.677367627620697021e-01;3.469238281250000000e-01
3.856373727321624756e-01;4.812011718750000000e-01
3.847686052322387695e-01;3.107910156250000000e-01
3.338551819324493408e-01;4.780273437500000000e-01
2.280325293540954590e-01;2.204589843750000000e-01
3.901665508747100830e-01;2.010498046875000000e-01
3.357433080673217773e-01;2.081298828125000000e-01
3.446921110153198242e-01;1.492919921875000000e-01
3.290824592113494873e-01;2.454833984375000000e-01
3.848826885223388672e-01;4.030761718750000000e-01
3.841955363750457764e-01;3.103027343750000000e-01
5.686726570129394531e-01;3.869628906250000000e-01
1.140385046601295471e-01;3.452148437500000000e-01
8.597261458635330200e-02;3.012695312500000000e-01
3.256355226039886475e-01;2.414550781250000000e-01
4.152090549468994141e-01;3.491210937500000000e-01
2.108580321073532104e-01;1.062500000000000000e+00
1.676644831895828247e-01;3.535156250000000000e-01
1.191864311695098877e-01;4.123535156250000000e-01
2.548781335353851318e-01;2.246093750000000000e-01
4.499735236167907715e-01;2.343750000000000000e-01
3.045959472656250000e-01;1.850585937500000000e-01
2.766093015670776367e-01;1.135253906250000000e-01
1.965302526950836182e-01;1.594238281250000000e-01
1.263554394245147705e-01;3.291015625000000000e-01
1.505006849765777588e-01;6.289062500000000000e-01
1.024025306105613708e-01;2.524414062500000000e-01
6.009058281779289246e-02;2.058105468750000000e-01
1.685346215963363647e-01;4.626464843750000000e-01
1.516791284084320068e-01;2.252197265625000000e-01
1.209695562720298767e-01;2.216796875000000000e-01
1.980382055044174194e-01;1.838378906250000000e-01
1.537255495786666870e-01;1.107177734375000000e-01
2.402183711528778076e-01;1.915283203125000000e-01
1.736881434917449951e-01;9.643554687500000000e-02
2.579969167709350586e-01;2.110595703125000000e-01
9.581992775201797485e-02;1.640625000000000000e-01
3.594162762165069580e-01;2.310791015625000000e-01
1.670250892639160156e-01;3.444824218750000000e-01
3.055447936058044434e-01;1.474609375000000000e-01
4.219484031200408936e-01;4.641113281250000000e-01
2.781010866165161133e-01;6.459960937500000000e-01
3.674315512180328369e-01;2.260742187500000000e-01
3.784189224243164062e-01;3.691406250000000000e-01
1.959306150674819946e-01;2.272949218750000000e-01
1.925298720598220825e-01;1.278076171875000000e-01
1.719577908515930176e-01;7.946777343750000000e-02
2.317754477262496948e-01;3.737792968750000000e-01
2.301525026559829712e-01;2.314453125000000000e-01
1.342116743326187134e-01;1.463623046875000000e-01
2.519195973873138428e-01;2.149658203125000000e-01
2.229803800582885742e-01;2.420654296875000000e-01
1.059696897864341736e-01;3.278808593750000000e-01
1.327953487634658813e-01;4.682617187500000000e-01
1.870732754468917847e-01;1.796875000000000000e-01
1.368850767612457275e-01;2.393798828125000000e-01
1.659899652004241943e-01;2.602539062500000000e-01
2.199983745813369751e-01;2.348632812500000000e-01
3.112344145774841309e-01;2.702636718750000000e-01
1.991180330514907837e-01;3.261718750000000000e-01
2.375539392232894897e-01;1.936035156250000000e-01
4.586971998214721680e-01;2.117919921875000000e-01
2.584640085697174072e-01;2.751464843750000000e-01
4.523160457611083984e-01;4.438476562500000000e-01
4.681425988674163818e-01;3.073730468750000000e-01
1.344797760248184204e-01;9.466552734375000000e-02
4.547612965106964111e-01;1.772460937500000000e-01
1.412723809480667114e-01;2.176513671875000000e-01
6.881650537252426147e-02;1.434326171875000000e-01
1.136633306741714478e-01;1.212768554687500000e-01
1.519501656293869019e-01;8.068847656250000000e-02
5.362915992736816406e-01;2.481689453125000000e-01
5.552260279655456543e-01;2.326660156250000000e-01
3.538246452808380127e-01;1.623535156250000000e-01
5.903021097183227539e-01;1.678466796875000000e-01
1.551795452833175659e-01;1.705322265625000000e-01
4.153238534927368164e-01;2.335205078125000000e-01
3.591426908969879150e-01;1.455078125000000000e-01
9.990572184324264526e-02;1.267089843750000000e-01
1.965731978416442871e-01;1.114501953125000000e-01
1.518483608961105347e-01;1.614990234375000000e-01
2.541384994983673096e-01;2.897949218750000000e-01
9.624791145324707031e-02;1.033935546875000000e-01
9.400785714387893677e-02;2.145996093750000000e-01
3.169727027416229248e-01;1.527099609375000000e-01
1.756110936403274536e-01;1.687011718750000000e-01
2.176306992769241333e-01;1.431884765625000000e-01
3.477245271205902100e-01;2.290039062500000000e-01
2.960189878940582275e-01;2.775878906250000000e-01
2.357257902622222900e-01;6.604003906250000000e-02
1.756874769926071167e-01;1.397705078125000000e-01
3.839081227779388428e-01;3.200683593750000000e-01
2.291799336671829224e-02;5.512695312500000000e-01
1.991518259048461914e+00;2.000000000000000000e+00
4.691196978092193604e-01;8.408203125000000000e-01
1.015404343605041504e+00;1.546875000000000000e+00
9.714708328247070312e-01;1.661132812500000000e+00
1.220975399017333984e+00;1.196289062500000000e+00
1.392226338386535645e+00;1.177734375000000000e+00
9.932810664176940918e-01;1.910156250000000000e+00
1.261230468750000000e+00;1.600585937500000000e+00
7.899623513221740723e-01;2.827148437500000000e-01
1.032579541206359863e+00;1.535156250000000000e+00
1.443987488746643066e+00;1.148437500000000000e+00
1.387096881866455078e+00;1.499023437500000000e+00
8.420919775962829590e-01;1.050781250000000000e+00
1.367669343948364258e+00;1.135742187500000000e+00
1.306505322456359863e+00;2.023437500000000000e+00
2.337405681610107422e+00;1.561523437500000000e+00
1.948222041130065918e+00;1.776367187500000000e+00
8.184173703193664551e-01;1.580078125000000000e+00
1.223526477813720703e+00;1.476562500000000000e+00
7.925719618797302246e-01;1.236328125000000000e+00
2.745766878128051758e+00;1.908203125000000000e+00
1.089263319969177246e+00;1.346679687500000000e+00
1.415693640708923340e+00;1.510742187500000000e+00
2.194066524505615234e+00;1.290039062500000000e+00
2.003324270248413086e+00;1.086914062500000000e+00
8.800693601369857788e-02;6.445312500000000000e-01
4.454115629196166992e-01;6.464843750000000000e-01
1.016037106513977051e+00;1.335937500000000000e+00
2.054845333099365234e+00;1.731445312500000000e+00
2.075765132904052734e+00;1.589843750000000000e+00
9.366313219070434570e-01;1.074218750000000000e+00
8.492594361305236816e-01;1.255859375000000000e+00
2.168756246566772461e+00;1.575195312500000000e+00
8.839100599288940430e-01;5.400390625000000000e-01
8.900352716445922852e-01;7.954101562500000000e-01
1.264472126960754395e+00;7.939453125000000000e-01
9.967142939567565918e-01;1.768554687500000000e+00
